platform,subject,infreq_mania,infreq_depression,infreq_anxiety,infreq_artistic,infreq_greed,infreq,isd,reliability,mahalanobis,mania_rt,depression_rt,anxiety_rt,artistic_rt,greed_rt,survey_rt,side_var,choice_var,wsls,task_rt
prolific,mb0cqykch15iwjlwlt8zgmut,0,0,0,0,0,0,2.790158832438183,0.979314697177226,5.736258083541454,5.52625,4.229,1.769875,2.0748571428571427,3.0414285714285714,16.641410714285715,0.022388059701492546,0.002487562189054715,0.28046196228014414,0.08793969849246232
prolific,mh65w9dnoqb9fwgpf5hwzq7m,0,0,0,0,0,0,3.48213677374234,0.9521957871868036,4.097357830483793,7.7035,4.9135,1.907375,3.1571428571428575,2.6918571428571427,20.373375,0.07213930348258707,0.07711442786069655,0.39085841694537343,0.0
prolific,mk21p0g10uhq6be51icmnx1v,0,0,0,0,0,0,2.0769746511224905,0.9905162170736244,3.9962347547664345,7.61625,6.808625,2.2015,3.725857142857143,3.958285714285714,24.31051785714286,0.291044776119403,0.01243781094527363,-0.1424923391215526,0.022613065326633167
prolific,mnht4ibsf6v1qcm6fdvksok8,0,0,0,0,1,1,5.28975677065524,0.8947682641416593,8.435040490773003,7.968625,5.219875,2.20075,2.1094285714285714,3.2800000000000002,20.77867857142857,0.04726368159203981,0.01741293532338306,0.3379953379953383,0.0
prolific,mnsc4x3ur3mjrrvyxagugq7d,0,0,0,0,0,0,3.7015757245993828,0.9467384677731209,6.745259091222243,7.671,5.74575,3.28,2.6122857142857145,2.0708571428571427,21.37989285714286,0.1318407960199005,0.19651741293532343,0.2874617737003053,0.01256281407035176
prolific,mv3nc93cf3qnhj7wlerv56vz,0,0,0,0,0,0,2.37880173602562,0.9888224389719277,5.354033861848374,8.76375,4.8145,1.723625,1.762,2.7754285714285714,19.83930357142857,0.12189054726368159,0.21144278606965172,0.3611620795107035,0.03015075376884422
prolific,mya6qkyqurm9qln4ufx5x0fb,1,0,0,0,1,2,3.916221686864266,0.9697579597871688,7.203224950694862,4.666875,3.88825,2.5545,2.068857142857143,3.365428571428571,16.543910714285715,0.04726368159203981,0.062189054726368154,0.3242036924325421,0.1306532663316583
prolific,n0l9lmlk3y3lntuf3av6vc1b,0,0,0,0,0,0,3.533547579576884,0.928996945258458,5.886791353808742,8.119625,7.56875,4.146125,2.7544285714285714,4.359714285714285,26.948642857142858,0.08706467661691542,0.027363184079601977,0.3610769860769861,0.022613065326633167
prolific,nnxs7sswddflgn61vys9ja9x,0,0,0,0,0,0,5.555678085390109,0.9327907986079037,7.876259650926243,8.83975,5.9345,2.80725,2.6645714285714286,3.005571428571429,23.251642857142855,0.2562189054726368,0.06716417910447758,0.3325924429177611,0.01256281407035176
prolific,nriu1vhzpwntcf1wcp5fy5ch,0,0,0,0,0,0,6.043760677475053,0.7785710317794703,7.254794474071659,5.720375,4.707125,2.93575,2.781714285714286,2.9855714285714288,19.130535714285713,0.06716417910447758,0.04228855721393032,0.2284848484848486,0.005025125628140704
prolific,nsse2bvrjalmhiela58tzer3,0,0,0,0,0,0,3.4071082831767985,0.9555108964143736,5.991548727129366,11.171125,9.682625,2.54825,4.192142857142857,3.763428571428572,31.35757142857143,0.002487562189054715,0.1318407960199005,0.4070336391437306,0.0
prolific,o1cdcb2gz9bihhcij2cxcv9y,0,0,0,0,0,0,3.668484233328179,0.9244839750089213,4.9589277394536735,11.716,5.2685,3.039125,4.130428571428571,3.0420000000000003,27.19605357142857,0.04228855721393032,0.1318407960199005,0.3798118985126859,0.06532663316582915
prolific,o5ghloh1n1014qqhukei2loe,0,0,0,0,0,0,2.5917417539359224,0.9814024995272795,4.650064405637998,7.4755,5.901625,3.461875,3.315142857142857,4.307428571428572,24.461571428571425,0.03731343283582089,0.17164179104477617,0.27082008900190724,0.0
prolific,o8n4d40vsvnz5lcl4p82fpsj,1,0,0,0,0,1,4.177445077470525,0.9451088072917166,6.713738478288923,25.33675,16.052125,5.014625,4.731,18.109142857142857,69.24364285714286,0.11691542288557216,0.07711442786069655,0.2231884057971012,0.05778894472361809
prolific,obgqh8lchbfrskrziom5nvi8,0,0,0,0,0,0,4.838994879653438,0.8238650995213807,7.419563984639732,19.92525,12.810625,4.991625,6.239142857142857,10.523428571428571,54.490071428571426,0.15174129353233828,0.007462686567164201,-0.00951351351351353,0.032663316582914576
prolific,oeueyrktekmfxjk3n1dttl03,0,0,0,0,0,0,3.1360384913571684,0.9617756854617263,4.456871376242782,3.6505,2.596625,1.769125,2.2645714285714287,2.795714285714286,13.076535714285717,0.062189054726368154,0.027363184079601977,0.4230380258899678,0.0
prolific,oisanyqz4dnsyca3pjplzmwy,0,0,0,0,0,0,5.054525278535301,0.9413714156911713,8.42962226493578,6.658625,4.77175,5.22925,2.333142857142857,3.7950000000000004,22.787767857142857,0.1616915422885572,0.09203980099502485,0.3267206477732794,0.40703517587939697
prolific,ono5nho6n189shcidcomekom,0,0,0,0,0,0,2.258581390936442,0.983437014193874,5.618247650661906,8.87125,6.813,3.627,2.875857142857143,4.181285714285714,26.368392857142855,0.022388059701492546,0.19651741293532338,0.3012136430215525,0.0
prolific,onqadece461ccorqoieigedv,0,0,0,0,0,0,3.863174870807926,0.9416326487700816,6.526254075363648,12.7065,7.7085,3.061625,3.6454285714285715,6.177142857142857,33.29919642857143,0.09701492537313428,0.10696517412935325,0.21013171225937155,0.010050251256281407
prolific,ougurbzmiyznloghy2l7a4vv,0,0,0,0,0,0,3.560813384705922,0.8971550954688583,5.1688202651224255,8.305625,6.718,2.243875,2.943,2.815714285714286,23.026214285714286,0.04228855721393032,0.15174129353233834,0.33839918946301895,0.002512562814070352
prolific,ov4glw9arkof0torcic6m7f3,0,0,0,0,0,0,4.2077117768407994,0.9433861331742397,6.76019766376247,8.147875,5.996625,3.28025,3.522,3.531142857142857,24.477892857142855,0.03731343283582089,0.062189054726368154,0.3638608767236056,0.0
prolific,ovikuz64qf6z5mb7xwlbc377,0,0,0,0,0,0,2.3079993194922093,0.9850836430211433,4.386913593699119,6.761625,9.439375,11.193,2.9775714285714288,3.553857142857143,33.92542857142857,0.062189054726368154,0.1616915422885572,0.33833646028767994,0.017587939698492462
prolific,oytslsoufzorloc5oqofb6bv,0,0,0,0,0,0,4.374463883251645,0.7774789643804623,6.523464247185151,8.577,5.120375,4.7045,4.315142857142857,6.864428571428571,29.58144642857143,0.03233830845771146,0.01243781094527363,0.2481781376518219,0.002512562814070352
prolific,oyvvs4xb2ghxyhfplwtt2pb9,0,0,0,0,0,0,3.3819965633452087,0.943233725273942,4.705779257675929,8.386625,10.665125,2.528875,2.4355714285714285,3.6395714285714287,27.655767857142855,0.02238805970149249,0.0024875621890547706,0.3514251061249236,0.002512562814070352
prolific,p86ckuixn5f7bw4is8gzr3p8,0,0,0,0,0,0,2.9817085118448725,0.9712318849092808,5.643805718543673,10.891625,5.346125,2.732375,2.7135714285714285,4.291428571428571,25.975125,0.057213930348258724,0.22139303482587064,0.32768883415435146,0.022613065326633167
prolific,pgvzp4pgo90010z23928drwh,0,0,0,0,0,0,4.08401635288246,0.9285161221867608,6.193777527540906,5.31725,4.501125,2.5865,3.1131428571428574,3.348,18.866017857142857,0.03233830845771146,0.3955223880597015,0.20921770770163745,0.0
prolific,pkm05gj2n301ju3eok6zwmuk,0,0,0,0,0,0,3.053593600770144,0.9709666972719431,5.462053333929357,6.95475,5.608375,2.880875,4.038428571428571,2.8327142857142857,22.315142857142856,0.027363184079601977,0.03233830845771146,0.13252525252525282,0.0
prolific,pl9tk57m96rzhbgzl006jp1o,0,0,0,0,0,0,2.6837400581110544,0.9832801111227543,4.1315571169486365,5.71825,4.395625,1.82975,2.880714285714286,3.172,17.996339285714285,0.052238805970149294,0.17164179104477617,0.2246687054026501,0.01507537688442211
prolific,pmld76s9grkxjaid04tl7ul7,0,1,0,0,0,1,4.612199642048982,0.9165305181797472,8.082598661585408,9.47825,6.68425,2.4485,2.949142857142857,4.99,26.550142857142852,0.2064676616915423,0.12686567164179108,0.4624670318523027,0.01256281407035176
prolific,qk3zcksu84bni3awc1n556qk,0,0,0,0,0,0,3.189988165979416,0.9729266527488498,4.963925545893846,12.580375,10.17375,4.1015,3.5479999999999996,4.573,34.976625,0.01741293532338306,0.12686567164179102,0.6121728292480265,0.0
prolific,qwu9vk97840mxdvq8lvuo8r1,0,0,0,0,0,0,2.7965430326966754,0.9661322820219204,3.3133705735114782,8.18925,21.5065,4.71575,3.5411428571428574,10.384571428571428,48.33721428571428,0.03731343283582089,0.027363184079602032,0.2342287342287344,0.0
prolific,qwybh30c4w4iipd4ot85dmpy,0,0,0,0,0,0,2.9798437154519775,0.9724451535551759,4.511276148521368,4.80625,5.70325,2.4565,1.8054285714285714,2.328,17.09942857142857,0.1616915422885572,0.002487562189054715,0.3966555878687161,0.0
prolific,r8mcrx16g6ttdkcdd3vbh6sv,0,0,0,0,1,1,4.323823455024322,0.835516991489785,5.320836821662102,11.825625,5.8675,3.018,3.9032857142857145,3.4337142857142857,28.048125000000002,0.04228855721393032,0.027363184079602032,0.42533522958147074,0.002512562814070352
prolific,reosvhjm5my2ske6lttpd1kk,0,0,0,0,0,0,3.0608159656202423,0.9166769899081286,4.027477565452843,11.296375,4.20625,2.838125,2.921714285714286,4.072857142857143,25.33532142857143,0.1616915422885572,0.16666666666666669,0.19951239333604215,0.020100502512562814
prolific,rgaih9iy1glfa6ij6hgqmb2u,0,0,0,0,0,0,3.659391754638039,0.8552390251846175,5.559822289914063,6.126125,7.11325,2.737125,3.344142857142857,3.775857142857143,23.096499999999995,0.022388059701492546,0.35572139303482586,0.12813765182186204,0.0
prolific,rgospxkazckd2k69ylg41csv,1,0,0,0,0,1,3.95991229955656,0.9370924171576213,5.790663427546476,3.01575,3.2575,1.68625,1.9851428571428573,1.833,11.777642857142858,0.052238805970149294,0.027363184079601977,0.2518858307849133,0.01256281407035176
prolific,rww7fnx8rtokickn64qa4wuf,1,1,1,0,1,4,3.476351149975161,0.9426573017807703,8.269663036933146,2.069625,2.739875,2.8225,3.959142857142857,2.7747142857142855,14.365857142857141,0.10199004975124382,0.03233830845771146,0.20777777777777798,0.020100502512562814
prolific,s00aorgelxed71ouc1ign5jq,0,0,0,0,0,0,3.6840088356893723,0.906792789401397,6.142203865361616,12.9975,11.35625,6.900375,4.122857142857143,6.1499999999999995,41.52698214285714,0.007462686567164201,0.13681592039800994,0.4357956857956857,0.0
prolific,s20dknnbl1p7t2hs3ie0stbr,0,0,0,0,0,0,4.194543204217769,0.955851806061329,6.634890428537683,6.580125,5.571875,3.192375,2.6877142857142857,2.9825714285714287,21.014660714285714,0.01741293532338306,0.4502487562189055,0.4122807017543861,0.0
prolific,s7apu5uwp4yhihf8m1mnv7ct,0,0,0,0,0,0,3.205261860577246,0.9734302888663943,6.50169954673127,8.666125,6.5575,2.256875,2.8201428571428573,3.375857142857143,23.6765,0.07213930348258701,0.057213930348258724,0.3502238502238502,0.007537688442211055
prolific,sgato0jzid0tlk43ra7ma9g6,0,0,0,0,0,0,2.2916429525025186,0.9724843972977578,4.32888635423891,3.464875,2.2855,2.043,2.5254285714285714,1.5201428571428572,11.838946428571429,0.0920398009950249,0.01243781094527363,0.07061803444782146,0.23618090452261306
prolific,siigd7vtmkvc1w3lvimzsry6,0,0,0,0,0,0,3.283284360377456,0.9603555516854912,5.270178608546564,11.804875,7.0845,4.112,4.306571428571429,3.3064285714285715,30.614375000000006,0.007462686567164201,0.15671641791044777,0.45074838187702293,0.0
prolific,sorosropwcm0lyi36o0gv2sv,0,0,0,0,0,0,4.715136741937038,0.8528388122658883,6.365822050420236,9.15825,7.999375,7.02475,6.013285714285715,6.614142857142857,36.809803571428574,0.06716417910447764,0.1915422885572139,0.2479242069406006,0.02512562814070352
prolific,sviu3q1oym0srhxvw3j675nd,0,0,0,0,0,0,2.943297225200917,0.9757461990201115,6.56464875344927,4.373875,3.642375,2.276375,1.9498571428571427,2.2921428571428573,14.534624999999998,0.08706467661691542,0.17164179104477612,0.31387619443290443,0.08793969849246232
prolific,sxdwczozfk7f3gap2ig7ewhl,0,0,0,0,0,0,3.090988052562182,0.9544008192079267,4.748749831878672,13.502375,5.117375,2.4735,2.884571428571429,6.051,30.028821428571433,0.01741293532338306,0.32587064676616917,0.3359836901121303,0.0
prolific,t6tqma51n1pzltdlxjp2qyfw,0,0,0,0,0,0,3.280323735853551,0.9378289118845384,4.893704753791019,5.235375,3.82725,2.09575,2.2215714285714285,4.231857142857143,17.61180357142857,0.05223880597014924,0.19651741293532338,0.31573498964803315,0.04020100502512563
prolific,tb7pj7gsba6o4cdpt9vb9x7q,0,0,0,0,0,0,3.262335665810868,0.8195346633157362,6.067916961672053,12.349125,10.248,5.640125,6.0727142857142855,5.364428571428571,39.674392857142855,0.057213930348258724,0.13681592039800994,0.43017329255861375,0.005025125628140704
prolific,tdnfbpv08jui5p07ij4hj0mb,0,0,0,0,0,0,3.3951059982770757,0.8936569522096438,5.410683610482273,10.145375,8.395125,3.419375,3.024,55.247571428571426,80.23144642857143,0.3606965174129353,0.08208955223880599,0.3526849037487336,0.09547738693467336
prolific,tfar18dux9koy9ti2es55tst,0,1,0,0,0,1,4.041329822232546,0.9681224063044755,6.657517446784992,10.1925,6.32225,2.587125,2.3009999999999997,3.0544285714285713,24.457303571428568,0.04726368159203975,0.027363184079601977,0.29035194174757284,0.022613065326633167
prolific,tficqmzrk88b8qd9980f3mbb,0,0,0,0,0,0,3.219965457769183,0.9428869140226769,6.812202016806275,6.770375,4.3475,2.920625,5.119571428571429,5.1085714285714285,24.266642857142855,0.22139303482587064,0.04228855721393032,0.3380138380138381,0.032663316582914576
prolific,tsb1jw8ub918ad04e882zt8h,0,0,0,0,0,0,4.260415429815061,0.9378609776213052,7.539739625449423,10.972375,6.58925,2.36025,2.386714285714286,3.246,25.554589285714286,0.10199004975124376,0.03233830845771146,0.34940367899737196,0.05527638190954774
prolific,u1a5jb2wunazz2h2s7qwe10z,0,0,0,0,0,0,5.902225015837356,0.8371425683101873,7.621130376887859,6.540625,4.61275,2.25275,1.8442857142857143,2.5708571428571427,17.821267857142857,0.04228855721393032,0.10199004975124376,0.24649508265327486,0.0
prolific,u202hwrpfo41bfgeem3yto2m,0,0,0,0,0,0,3.1882926826583167,0.9693949816593551,5.080157702502449,7.282375,5.731,3.23575,4.271,4.236857142857143,24.756982142857144,0.38557213930348255,0.027363184079601977,0.3927055970903213,0.007537688442211055
prolific,u2k5jxmfqgk6veie61v0uxt5,0,0,0,0,0,0,3.8562245614115924,0.9400443619800437,5.471790431685832,6.58975,4.974625,3.26925,2.4815714285714283,3.31,20.625196428571428,0.08208955223880599,0.21144278606965172,0.49472509636843176,0.01256281407035176
prolific,u8h5gyl1hjk5iiflo7yavy9k,0,0,0,0,0,0,4.120786370105332,0.9023072489346192,5.837498270543919,10.470125,10.156875,7.877,3.718285714285714,3.993,36.21528571428571,0.04228855721393032,0.0024875621890547706,0.31735436893203905,0.002512562814070352
prolific,ugcuu169qx2z3frc2tnev0hk,0,0,0,0,0,0,2.1190152341671187,0.9868816325308535,6.908349345133574,10.32875,9.792125,4.38975,3.879,2.8012857142857146,31.190910714285714,0.09203980099502485,0.03233830845771146,0.17930058621386707,0.0
prolific,uix7fc4kosudd22zzelj3umw,0,0,0,0,0,0,3.4087484352528055,0.9207750792849143,6.009442146189004,8.201375,5.67675,3.268125,2.6044285714285715,2.692285714285714,22.442964285714286,0.19651741293532343,0.08706467661691542,0.1612446958981614,0.035175879396984924
prolific,uj3yu15tv361yz0pl0072rha,0,0,0,0,0,0,2.8677449147571785,0.9690161802418215,5.0975167161310315,17.352625,10.91825,7.645375,4.069571428571428,7.986,47.971821428571424,0.027363184079602032,0.06716417910447758,0.29924242424242414,0.0
prolific,um09ngwfe2o088iu10s980we,0,0,0,0,0,0,4.046712354849379,0.8533617924436594,6.4244374778051885,8.96925,5.6415,4.168625,3.7630000000000003,3.8355714285714284,26.377946428571427,0.03233830845771146,0.11194029850746268,0.398989898989899,0.0
prolific,urrczxi0sssxk51kw9t128ql,0,0,0,0,0,0,3.4253898157317115,0.9618978607500687,5.119641787531611,12.493125,9.074,3.091,4.913857142857142,5.410142857142858,34.982124999999996,0.2562189054726368,0.007462686567164201,0.15086021505376365,0.01507537688442211
prolific,v8ydc7etlijyrhbt403aheap,0,0,0,0,0,0,4.575837985816696,0.9250083127049029,5.776265459456795,11.394125,6.2625,4.9045,10.711714285714285,5.988857142857142,39.261696428571426,0.02238805970149249,0.052238805970149294,0.09005405405405413,0.09045226130653267
prolific,v9c8d7o9jauns72dvcvvdtsd,0,0,0,0,0,0,2.6348883812025847,0.9694720173408438,5.442485094033972,11.3665,4.49075,2.476875,1.8442857142857143,3.123857142857143,23.30226785714286,0.0024875621890547706,0.057213930348258724,0.6033116619260467,0.0
prolific,v9mhi18je2wrkbfim72a4roo,0,0,0,0,0,0,4.080190855633022,0.9107721415249396,6.524547032778604,6.556875,3.9715,2.814,2.592428571428571,2.720714285714286,18.655517857142858,0.03731343283582089,0.002487562189054715,0.3825593395252838,0.0
prolific,vczw93o7s2b0q34ykaiof5kx,0,0,0,0,0,0,2.7856651780511,0.9766011643301928,5.038404605655045,8.843625,6.808,3.678625,3.4345714285714286,3.942285714285714,26.70710714285714,0.05223880597014924,0.02238805970149249,0.406674781903023,0.0
prolific,vjicauzh2ig65zu4gp13czuj,0,0,0,0,0,0,2.198078694523536,0.9793844596720099,3.4334315661886747,4.64875,2.096875,1.496,1.723,2.585,12.549624999999999,0.2860696517412935,0.06716417910447764,0.13127530364372433,0.12311557788944724
prolific,vwbzhkpoiloi8uoj64jz9uo1,0,0,0,0,0,0,2.922303829856305,0.9682431751831155,5.371340046528434,7.36525,11.5805,2.8355,4.478,9.145285714285714,35.404535714285714,0.007462686567164201,0.027363184079601977,0.2570501115844996,0.007537688442211055
prolific,wf3f0bj0ohuygjwjcy8horbq,0,0,0,0,0,0,2.7363632372635056,0.9520307333038498,3.893788400304181,7.872625,5.04875,4.2445,6.8511428571428565,4.629428571428571,28.64644642857143,0.057213930348258724,0.052238805970149294,0.4425675675675671,0.01507537688442211
prolific,wp1s1zohr1a4raj8eyss696m,0,0,0,0,0,0,3.171325831827114,0.9704624298630752,7.163075246645909,5.360625,5.110625,3.106375,2.9834285714285715,2.591,19.15205357142857,0.11691542288557216,0.01741293532338306,0.2817813765182186,0.1934673366834171
prolific,wwl0wr5c3jr4uv1jfc1qwhb9,0,0,0,0,0,0,2.7947278643138507,0.9851717496504957,5.387285036728962,14.763625,13.72175,5.244125,5.667142857142857,5.087571428571429,44.48421428571429,0.03731343283582089,0.4502487562189055,0.17303697548815963,0.0
prolific,x1ycuxnsm5m7knx9ntww7y2j,0,0,0,0,0,0,2.561457936481287,0.9850960433896491,5.683540816987134,5.389625,6.830375,2.951625,2.7727142857142857,3.622,21.566339285714285,0.0771144278606965,0.10199004975124382,0.26116838487972494,0.002512562814070352
prolific,x1z6rp0mfj5e6oqxw8bs2e4u,0,0,0,0,0,0,2.0772472223127463,0.9788475777733122,5.647988064618838,11.008375,8.89325,4.14975,4.293714285714286,5.218857142857142,33.56394642857143,0.002487562189054715,0.007462686567164201,0.3861416361416359,0.0
prolific,xds9mu2k3vm0otdkuvyfsaj4,0,0,0,0,0,0,3.3589195828113807,0.9718838563119554,5.701978895812859,3.444125,3.509,2.021625,1.8714285714285714,2.3355714285714284,13.181750000000001,0.062189054726368154,0.057213930348258724,0.2591919191919193,0.002512562814070352
prolific,xla93mi0t0u3ywwi5e5cqe0y,0,0,0,0,0,0,3.513215744014132,0.9387489282571899,7.86603508512562,4.742625,5.55175,2.224375,2.6568571428571426,2.084285714285714,17.259892857142855,0.057213930348258724,0.01243781094527363,0.483026874115983,0.0
prolific,xxr0fzt3pmam5uln9g55zupd,0,0,0,0,0,0,4.168232479453954,0.9290657151015127,5.870912112777753,9.125625,5.724,3.974625,3.343857142857143,2.8464285714285715,25.014535714285714,0.007462686567164201,0.03233830845771146,0.4665991902834005,0.002512562814070352
prolific,xzgvinhccugphh9s7kz2qt48,0,0,0,0,0,0,2.200644944340122,0.9715036553140032,4.117488689084753,4.22175,5.503375,2.347625,2.105714285714286,2.5318571428571426,16.710321428571426,0.01243781094527363,0.002487562189054715,0.2655610155610154,0.0
prolific,yb7ehdgm9eqm22t35t0gn4py,1,0,0,0,0,1,3.936431543131085,0.9473856057409886,6.018921368736056,18.12925,10.14775,4.886375,5.634,5.272714285714286,44.07008928571429,0.022388059701492546,0.22636815920398012,0.4910295616717635,0.0
prolific,yggc3tpzclcbqx4frgq54cy1,0,0,0,0,0,0,3.067130710937577,0.9738998658101021,5.0560152454248595,17.521125,6.86675,3.460125,2.1919999999999997,12.763857142857143,42.80385714285715,0.04726368159203975,0.02238805970149249,0.23670886075949393,0.017587939698492462
prolific,yglr3pmjfzpkduch3g01fhck,0,0,0,0,0,0,3.5797592281729123,0.9518590251128702,5.08371237758427,9.289625,9.006125,3.821875,3.1785714285714284,4.446714285714285,29.74291071428571,0.4253731343283582,0.052238805970149294,0.4319054354415032,0.0
prolific,ypyusfyq96m627w6425ug7dw,0,0,0,0,0,0,2.88794245353657,0.9756356053399582,5.906375697761706,4.3955,3.19275,2.12575,1.368857142857143,2.428142857142857,13.511000000000001,0.002487562189054715,0.05223880597014924,0.3913176710929518,0.0
prolific,yskpva5e9sm20o2bkaxdii1f,0,0,0,0,0,0,4.530640432636984,0.9177301279767773,6.152021092298008,9.6675,5.076125,2.27825,3.646857142857143,4.289,24.957732142857147,0.007462686567164201,0.027363184079601977,0.2647773279352224,0.0
prolific,yvzphgsb4z9eiqb3z379fbke,0,1,0,0,0,1,4.273600451181123,0.7680329833221223,6.738964881938345,16.211625,16.6855,2.425375,16.669285714285714,2.6877142857142857,54.679500000000004,0.057213930348258724,0.052238805970149294,0.18727767315337934,0.40703517587939697
prolific,yxdlvnutsr8roavl9f1r5gt8,0,0,1,0,0,1,3.785975511958438,0.9333468160425566,6.265464827133381,24.61825,16.8465,17.761,5.464714285714286,8.124428571428572,72.81489285714284,0.03731343283582089,0.19651741293532343,0.3063210848643921,0.002512562814070352
prolific,yywsydio8foyc94c7k1x30be,0,0,0,0,0,0,3.589457714877868,0.9510433639537852,7.19747324440608,7.331125,4.733125,2.731,2.363857142857143,4.109,21.268107142857147,0.1169154228855721,0.027363184079602032,0.11865274365274361,0.005025125628140704
prolific,z6xurenyeg6yg63pea7pu1nu,0,0,0,0,0,0,2.7424594354666127,0.9727155973949615,4.472408617826014,3.971,3.2805,2.21,2.793142857142857,2.1224285714285713,14.37707142857143,0.062189054726368154,0.03731343283582089,0.6296969696969692,0.002512562814070352
prolific,zfuemu1rcz6k4d3bvs2hls2f,0,0,0,0,0,0,1.3026105429674124,0.9896790403626345,4.401047383409234,3.36175,2.1615,1.24175,1.5310000000000001,1.9082857142857144,10.204285714285714,0.04228855721393032,0.37064676616915426,0.12408906882591063,0.04522613065326633
prolific,zsi4m6qdbevc7j8lslhdqire,0,0,0,0,0,0,2.2169335742360685,0.9902021718572505,5.030262748223716,7.6895,7.3,3.947,4.283714285714286,6.397428571428571,29.617642857142854,0.04228855721393032,0.26119402985074625,0.3729867482161056,0.002512562814070352
